DateKey,Date,FullDateUK,FullDateUSA,DayOfMonth,DaySuffix,DayName,DayOfWeekUSA,DayOfWeekUK,DayOfWeekInMonth,DayOfWeekInYear,DayOfQuarter,DayOfYear,WeekOfMonth,WeekOfQuarter,WeekOfYear,Month,MonthName,MonthOfQuarter,Quarter,QuarterName,Year,YearName,MonthYear,MMYYYY,FirstDayOfMonth,LastDayOfMonth,FirstDayOfQuarter,LastDayOfQuarter,FirstDayOfYear,LastDayOfYear,IsHolidayUSA,IsWeekday,HolidayUSA,IsHolidayUK,HolidayUK,FiscalDayOfYear,FiscalWeekOfYear,FiscalMonth,FiscalQuarter,FiscalQuarterName,FiscalYear,FiscalYearName,FiscalMonthYear,FiscalMMYYYY,FiscalFirstDayOfMonth,FiscalLastDayOfMonth,FiscalFirstDayOfQuarter,FiscalLastDayOfQuarter,FiscalFirstDayOfYear,FiscalLastDayOfYear
20160428,"Thursday, April 28, 2016",28/04/2016,4/28/2016,28,28th,Thursday,5,4,4,17,4,119,5,4,18,4,April,1,2,Second,2016,CY 2016,Apr-16,42016,"Friday, April 1, 2016","Saturday, April 30, 2016","Friday, April 1, 2016","Thursday, June 30, 2016","Friday, January 1, 2016","Saturday, December 31, 2016",FALSE,TRUE,,FALSE,,117,17,4,2,Second,2016,FY 2016,Apr-16,42016,"Sunday, April 3, 2016","Saturday, April 30, 2016","Sunday, April 3, 2016","Saturday, July 2, 2016","Sunday, January 3, 2016","Saturday, January 7, 2017"
20160627,"Monday, June 27, 2016",27/06/2016,6/27/2016,27,27th,Monday,2,1,4,26,13,179,5,13,27,6,June,3,2,Second,2016,CY 2016,Jun-16,62016,"Wednesday, June 1, 2016","Thursday, June 30, 2016","Friday, April 1, 2016","Thursday, June 30, 2016","Friday, January 1, 2016","Saturday, December 31, 2016",FALSE,TRUE,,FALSE,,177,26,6,2,Second,2016,FY 2016,Jun-16,62016,"Sunday, June 5, 2016","Saturday, July 2, 2016","Sunday, April 3, 2016","Saturday, July 2, 2016","Sunday, January 3, 2016","Saturday, January 7, 2017"
20160628,"Tuesday, June 28, 2016",28/06/2016,6/28/2016,28,28th,Tuesday,3,2,4,26,13,180,5,13,27,6,June,3,2,Second,2016,CY 2016,Jun-16,62016,"Wednesday, June 1, 2016","Thursday, June 30, 2016","Friday, April 1, 2016","Thursday, June 30, 2016","Friday, January 1, 2016","Saturday, December 31, 2016",FALSE,TRUE,,FALSE,,178,26,6,2,Second,2016,FY 2016,Jun-16,62016,"Sunday, June 5, 2016","Saturday, July 2, 2016","Sunday, April 3, 2016","Saturday, July 2, 2016","Sunday, January 3, 2016","Saturday, January 7, 2017"
20160725,"Monday, July 25, 2016",25/07/2016,7/25/2016,25,25th,Monday,2,1,4,30,4,207,5,4,31,7,July,1,3,Third,2016,CY 2016,Jul-16,72016,"Friday, July 1, 2016","Sunday, July 31, 2016","Friday, July 1, 2016","Friday, September 30, 2016","Friday, January 1, 2016","Saturday, December 31, 2016",FALSE,TRUE,,FALSE,,205,30,7,3,Third,2016,FY 2016,Jul-16,72016,"Sunday, July 3, 2016","Saturday, July 30, 2016","Sunday, July 3, 2016","Saturday, October 1, 2016","Sunday, January 3, 2016","Saturday, January 7, 2017"
20160726,"Tuesday, July 26, 2016",26/07/2016,7/26/2016,26,26th,Tuesday,3,2,4,30,4,208,5,4,31,7,July,1,3,Third,2016,CY 2016,Jul-16,72016,"Friday, July 1, 2016","Sunday, July 31, 2016","Friday, July 1, 2016","Friday, September 30, 2016","Friday, January 1, 2016","Saturday, December 31, 2016",FALSE,TRUE,,FALSE,,206,30,7,3,Third,2016,FY 2016,Jul-16,72016,"Sunday, July 3, 2016","Saturday, July 30, 2016","Sunday, July 3, 2016","Saturday, October 1, 2016","Sunday, January 3, 2016","Saturday, January 7, 2017"
20160727,"Wednesday, July 27, 2016",27/07/2016,7/27/2016,27,27th,Wednesday,4,3,4,30,4,209,5,4,31,7,July,1,3,Third,2016,CY 2016,Jul-16,72016,"Friday, July 1, 2016","Sunday, July 31, 2016","Friday, July 1, 2016","Friday, September 30, 2016","Friday, January 1, 2016","Saturday, December 31, 2016",FALSE,TRUE,,FALSE,,207,30,7,3,Third,2016,FY 2016,Jul-16,72016,"Sunday, July 3, 2016","Saturday, July 30, 2016","Sunday, July 3, 2016","Saturday, October 1, 2016","Sunday, January 3, 2016","Saturday, January 7, 2017"
20160728,"Thursday, July 28, 2016",28/07/2016,7/28/2016,28,28th,Thursday,5,4,4,30,4,210,5,4,31,7,July,1,3,Third,2016,CY 2016,Jul-16,72016,"Friday, July 1, 2016","Sunday, July 31, 2016","Friday, July 1, 2016","Friday, September 30, 2016","Friday, January 1, 2016","Saturday, December 31, 2016",FALSE,TRUE,,FALSE,,208,30,7,3,Third,2016,FY 2016,Jul-16,72016,"Sunday, July 3, 2016","Saturday, July 30, 2016","Sunday, July 3, 2016","Saturday, October 1, 2016","Sunday, January 3, 2016","Saturday, January 7, 2017"
20160926,"Monday, September 26, 2016",26/09/2016,9/26/2016,26,26th,Monday,2,1,4,39,13,270,5,13,40,9,September,3,3,Third,2016,CY 2016,Sep-16,92016,"Thursday, September 1, 2016","Friday, September 30, 2016","Friday, July 1, 2016","Friday, September 30, 2016","Friday, January 1, 2016","Saturday, December 31, 2016",FALSE,TRUE,,FALSE,,268,39,9,3,Third,2016,FY 2016,Sep-16,92016,"Sunday, September 4, 2016","Saturday, October 1, 2016","Sunday, July 3, 2016","Saturday, October 1, 2016","Sunday, January 3, 2016","Saturday, January 7, 2017"
20160927,"Tuesday, September 27, 2016",27/09/2016,9/27/2016,27,27th,Tuesday,3,2,4,39,13,271,5,13,40,9,September,3,3,Third,2016,CY 2016,Sep-16,92016,"Thursday, September 1, 2016","Friday, September 30, 2016","Friday, July 1, 2016","Friday, September 30, 2016","Friday, January 1, 2016","Saturday, December 31, 2016",FALSE,TRUE,,FALSE,,269,39,9,3,Third,2016,FY 2016,Sep-16,92016,"Sunday, September 4, 2016","Saturday, October 1, 2016","Sunday, July 3, 2016","Saturday, October 1, 2016","Sunday, January 3, 2016","Saturday, January 7, 2017"
20160928,"Wednesday, September 28, 2016",28/09/2016,9/28/2016,28,28th,Wednesday,4,3,4,39,13,272,5,13,40,9,September,3,3,Third,2016,CY 2016,Sep-16,92016,"Thursday, September 1, 2016","Friday, September 30, 2016","Friday, July 1, 2016","Friday, September 30, 2016","Friday, January 1, 2016","Saturday, December 31, 2016",FALSE,TRUE,,FALSE,,270,39,9,3,Third,2016,FY 2016,Sep-16,92016,"Sunday, September 4, 2016","Saturday, October 1, 2016","Sunday, July 3, 2016","Saturday, October 1, 2016","Sunday, January 3, 2016","Saturday, January 7, 2017"
20161024,"Monday, October 24, 2016",24/10/2016,10/24/2016,24,24th,Monday,2,1,4,43,4,298,5,4,44,10,October,1,4,Fourth,2016,CY 2016,Oct-16,102016,"Saturday, October 1, 2016","Monday, October 31, 2016","Saturday, October 1, 2016","Saturday, December 31, 2016","Friday, January 1, 2016","Saturday, December 31, 2016",FALSE,TRUE,,FALSE,,296,43,10,4,Fourth,2016,FY 2016,Oct-16,102016,"Sunday, October 2, 2016","Saturday, October 29, 2016","Sunday, October 2, 2016","Saturday, January 7, 2017","Sunday, January 3, 2016","Saturday, January 7, 2017"
20161025,"Tuesday, October 25, 2016",25/10/2016,10/25/2016,25,25th,Tuesday,3,2,4,43,4,299,5,4,44,10,October,1,4,Fourth,2016,CY 2016,Oct-16,102016,"Saturday, October 1, 2016","Monday, October 31, 2016","Saturday, October 1, 2016","Saturday, December 31, 2016","Friday, January 1, 2016","Saturday, December 31, 2016",FALSE,TRUE,,FALSE,,297,43,10,4,Fourth,2016,FY 2016,Oct-16,102016,"Sunday, October 2, 2016","Saturday, October 29, 2016","Sunday, October 2, 2016","Saturday, January 7, 2017","Sunday, January 3, 2016","Saturday, January 7, 2017"
20161026,"Wednesday, October 26, 2016",26/10/2016,10/26/2016,26,26th,Wednesday,4,3,4,43,4,300,5,4,44,10,October,1,4,Fourth,2016,CY 2016,Oct-16,102016,"Saturday, October 1, 2016","Monday, October 31, 2016","Saturday, October 1, 2016","Saturday, December 31, 2016","Friday, January 1, 2016","Saturday, December 31, 2016",FALSE,TRUE,,FALSE,,298,43,10,4,Fourth,2016,FY 2016,Oct-16,102016,"Sunday, October 2, 2016","Saturday, October 29, 2016","Sunday, October 2, 2016","Saturday, January 7, 2017","Sunday, January 3, 2016","Saturday, January 7, 2017"
